H spec 1 wave,H spec 1 intensity,H spec 2 wave,H spec 2 intensity,H spec 3 wave,H spec 3 intensity,H average intensity
677.764,3.15,677.764,8,677.764,6.31,5.82
677.774,23.15,677.774,19,677.774,12.31,18.15333333
677.784,29.15,677.784,24,677.784,24.31,25.82
677.794,14.15,677.794,4,677.794,4.31,7.486666667
677.804,20.15,677.804,0,677.804,1.31,7.153333333
677.814,14.15,677.814,-2,677.814,0.31,4.153333333
677.824,-11.85,677.824,-7,677.824,-2.69,-7.18
677.834,-9.85,677.834,2,677.834,-0.69,-2.846666667
677.844,-5.85,677.844,3,677.844,-12.69,-5.18
677.854,13.15,677.854,15,677.854,-3.69,8.153333333
677.864,19.15,677.864,26,677.864,15.31,20.15333333
677.874,3.15,677.874,11,677.874,4.31,6.153333333
677.884,-7.85,677.884,-3,677.884,-10.69,-7.18
677.894,10.15,677.894,8,677.894,-0.69,5.82
677.904,7.15,677.904,4,677.904,9.31,6.82
677.914,12.15,677.914,6,677.914,4.31,7.486666667
677.924,23.15,677.924,11,677.924,-5.69,9.486666667
677.934,25.15,677.934,18,677.934,16.31,19.82
677.944,16.15,677.944,4,677.944,10.31,10.15333333
677.954,0.15,677.954,-5,677.954,-9.69,-4.846666667
677.964,14.15,677.964,0,677.964,1.31,5.153333333
677.974,9.15,677.974,11,677.974,9.31,9.82
677.984,10.15,677.984,1,677.984,4.31,5.153333333
677.994,0.15,677.994,14,677.994,0.31,4.82
678.004,21.15,678.004,7,678.004,23.31,17.15333333
678.014,2.15,678.014,-3,678.014,-0.69,-0.5133333333
678.024,4.15,678.024,6,678.024,1.31,3.82
678.033,17.15,678.033,11,678.033,14.31,14.15333333
678.043,-0.85,678.043,-3,678.043,-2.69,-2.18
678.053,-12.85,678.053,-1,678.053,-14.69,-9.513333333
678.063,-4.85,678.063,15,678.063,4.31,4.82
678.073,-1.85,678.073,17,678.073,-3.69,3.82
678.083,16.15,678.083,10,678.083,-5.69,6.82
678.093,11.15,678.093,22,678.093,12.31,15.15333333
678.103,5.15,678.103,4,678.103,-2.69,2.153333333
678.113,-5.85,678.113,4,678.113,6.31,1.486666667
678.123,3.15,678.123,24,678.123,17.31,14.82
678.133,-2.85,678.133,2,678.133,10.31,3.153333333
678.143,-4.85,678.143,-10,678.143,-6.69,-7.18
678.153,-1.85,678.153,10,678.153,6.31,4.82
678.162,0.15,678.162,1,678.162,18.31,6.486666667
678.172,6.15,678.172,1,678.172,-3.69,1.153333333
678.182,-2.85,678.182,15,678.182,-2.69,3.153333333
678.192,-5.85,678.192,10,678.192,1.31,1.82
678.202,-7.85,678.202,-7,678.202,-17.69,-10.84666667
678.212,8.15,678.212,-10,678.212,-16.69,-6.18
678.222,19.15,678.222,10,678.222,6.31,11.82
678.232,-0.85,678.232,1,678.232,7.31,2.486666667
678.242,11.15,678.242,3,678.242,9.31,7.82
678.252,10.15,678.252,7,678.252,9.31,8.82
678.261,17.15,678.261,18,678.261,7.31,14.15333333
678.271,24.15,678.271,23,678.271,16.31,21.15333333
678.281,18.15,678.281,3,678.281,5.31,8.82
678.291,10.15,678.291,18,678.291,17.31,15.15333333
678.301,2.15,678.301,4,678.301,-2.69,1.153333333
678.311,4.15,678.311,-10,678.311,-17.69,-7.846666667
678.321,-9.85,678.321,-6,678.321,-5.69,-7.18
678.331,-6.85,678.331,-12,678.331,14.31,-1.513333333
678.34,-0.85,678.34,-2,678.34,5.31,0.82
678.35,-6.85,678.35,3,678.35,-24.69,-9.513333333
678.36,6.15,678.36,19,678.36,-14.69,3.486666667
678.37,-4.85,678.37,7,678.37,-13.69,-3.846666667
678.38,-5.85,678.38,3,678.38,-2.69,-1.846666667
678.39,-4.85,678.39,-1,678.39,-10.69,-5.513333333
678.4,-5.85,678.4,1,678.4,-7.69,-4.18
678.409,2.15,678.409,4,678.409,-3.69,0.82
678.419,2.15,678.419,8,678.419,-6.69,1.153333333
678.429,-8.85,678.429,6,678.429,-11.69,-4.846666667
678.439,16.15,678.439,9,678.439,13.31,12.82
678.449,4.15,678.449,1,678.449,6.31,3.82
678.459,17.15,678.459,10,678.459,9.31,12.15333333
678.468,18.15,678.468,23,678.468,16.31,19.15333333
678.478,7.15,678.478,-6,678.478,2.31,1.153333333
678.488,7.15,678.488,5,678.488,-4.69,2.486666667
678.498,26.15,678.498,23,678.498,14.31,21.15333333
678.508,14.15,678.508,25,678.508,25.31,21.48666667
678.518,7.15,678.518,-2,678.518,6.31,3.82
678.527,9.15,678.527,10,678.527,-3.69,5.153333333
678.537,5.15,678.537,11,678.537,-2.69,4.486666667
678.547,14.15,678.547,1,678.547,-5.69,3.153333333
678.557,-9.85,678.557,-11,678.557,-10.69,-10.51333333
678.567,-16.85,678.567,-15,678.567,0.31,-10.51333333
678.576,9.15,678.576,-7,678.576,-9.69,-2.513333333
678.586,5.15,678.586,-2,678.586,-20.69,-5.846666667
678.596,16.15,678.596,11,678.596,4.31,10.48666667
678.606,-0.85,678.606,5,678.606,12.31,5.486666667
678.616,-12.85,678.616,-8,678.616,-6.69,-9.18
678.625,9.15,678.625,-2,678.625,2.31,3.153333333
678.635,31.15,678.635,17,678.635,16.31,21.48666667
678.645,20.15,678.645,14,678.645,13.31,15.82
678.655,15.15,678.655,-15,678.655,5.31,1.82
678.665,28.15,678.665,24,678.665,16.31,22.82
678.674,17.15,678.674,10,678.674,1.31,9.486666667
678.684,-3.85,678.684,7,678.684,-9.69,-2.18
678.694,6.15,678.694,-1,678.694,-14.69,-3.18
678.704,-0.85,678.704,-1,678.704,7.31,1.82
678.713,6.15,678.713,8,678.713,15.31,9.82
678.723,18.15,678.723,10,678.723,13.31,13.82
678.733,13.15,678.733,7,678.733,12.31,10.82
678.743,1.15,678.743,1,678.743,-6.69,-1.513333333
678.752,-3.85,678.752,-5,678.752,2.31,-2.18
678.762,-1.85,678.762,0,678.762,-8.69,-3.513333333
678.772,6.15,678.772,22,678.772,-1.69,8.82
678.782,3.15,678.782,7,678.782,9.31,6.486666667
678.791,4.15,678.791,14,678.791,-2.69,5.153333333
678.801,7.15,678.801,19,678.801,-4.69,7.153333333
678.811,-11.85,678.811,-5,678.811,-0.69,-5.846666667
678.821,3.15,678.821,8,678.821,6.31,5.82
678.83,7.15,678.83,20,678.83,4.31,10.48666667
678.84,6.15,678.84,21,678.84,4.31,10.48666667
678.85,-4.85,678.85,-2,678.85,-7.69,-4.846666667
678.86,8.15,678.86,-2,678.86,6.31,4.153333333
678.869,13.15,678.869,7,678.869,2.31,7.486666667
678.879,24.15,678.879,11,678.879,6.31,13.82
678.889,11.15,678.889,2,678.889,10.31,7.82
678.899,7.15,678.899,-12,678.899,1.31,-1.18
678.908,8.15,678.908,-1,678.908,14.31,7.153333333
678.918,2.15,678.918,-3,678.918,0.31,-0.18
678.928,3.15,678.928,-7,678.928,3.31,-0.18
678.937,-3.85,678.937,-3,678.937,-8.69,-5.18
678.947,11.15,678.947,16,678.947,7.31,11.48666667
678.957,11.15,678.957,1,678.957,2.31,4.82
678.967,12.15,678.967,-3,678.967,10.31,6.486666667
678.976,11.15,678.976,2,678.976,4.31,5.82
678.986,-10.85,678.986,13,678.986,3.31,1.82
678.996,-20.85,678.996,-5,678.996,4.31,-7.18
679.005,-17.85,679.005,-9,679.005,-3.69,-10.18
679.015,0.15,679.015,-7,679.015,-8.69,-5.18
679.025,1.15,679.025,1,679.025,-12.69,-3.513333333
679.034,-7.85,679.034,0,679.034,-13.69,-7.18
679.044,7.15,679.044,13,679.044,9.31,9.82
679.054,8.15,679.054,6,679.054,5.31,6.486666667
679.063,4.15,679.063,-11,679.063,-0.69,-2.513333333
679.073,-0.85,679.073,15,679.073,-5.69,2.82
679.083,2.15,679.083,7,679.083,1.31,3.486666667
679.093,9.15,679.093,-7,679.093,8.31,3.486666667
679.102,15.15,679.102,1,679.102,16.31,10.82
679.112,-6.85,679.112,-1,679.112,-4.69,-4.18
679.122,-2.85,679.122,0,679.122,-0.69,-1.18
679.131,4.15,679.131,2,679.131,7.31,4.486666667
679.141,-8.85,679.141,-3,679.141,-12.69,-8.18
679.151,6.15,679.151,0,679.151,-3.69,0.82
679.16,16.15,679.16,2,679.16,4.31,7.486666667
679.17,5.15,679.17,0,679.17,-12.69,-2.513333333
679.179,11.15,679.179,11,679.179,-7.69,4.82
679.189,14.15,679.189,11,679.189,-1.69,7.82
679.199,-4.85,679.199,9,679.199,-11.69,-2.513333333
679.208,13.15,679.208,8,679.208,10.31,10.48666667
679.218,20.15,679.218,8,679.218,7.31,11.82
679.228,8.15,679.228,6,679.228,4.31,6.153333333
679.237,6.15,679.237,19,679.237,17.31,14.15333333
679.247,25.15,679.247,8,679.247,27.31,20.15333333
679.257,22.15,679.257,4,679.257,22.31,16.15333333
679.266,14.15,679.266,13,679.266,3.31,10.15333333
679.276,8.15,679.276,4,679.276,-2.69,3.153333333
679.285,-5.85,679.285,0,679.285,-9.69,-5.18
679.295,-4.85,679.295,9,679.295,-2.69,0.4866666667
679.305,-6.85,679.305,-3,679.305,-1.69,-3.846666667
679.314,-21.85,679.314,6,679.314,0.31,-5.18
679.324,-6.85,679.324,3,679.324,-4.69,-2.846666667
679.334,15.15,679.334,-14,679.334,-2.69,-0.5133333333
679.343,24.15,679.343,2,679.343,10.31,12.15333333
679.353,15.15,679.353,3,679.353,6.31,8.153333333
679.362,7.15,679.362,-2,679.362,-4.69,0.1533333333
679.372,12.15,679.372,-11,679.372,11.31,4.153333333
679.382,16.15,679.382,-10,679.382,20.31,8.82
679.391,10.15,679.391,1,679.391,0.31,3.82
679.401,22.15,679.401,34,679.401,22.31,26.15333333
679.41,-3.85,679.41,25,679.41,12.31,11.15333333
679.42,-5.85,679.42,5,679.42,-8.69,-3.18
679.43,-13.85,679.43,-3,679.43,-5.69,-7.513333333
679.439,-0.85,679.439,-10,679.439,3.31,-2.513333333
679.449,7.15,679.449,2,679.449,9.31,6.153333333
679.458,22.15,679.458,22,679.458,19.31,21.15333333
679.468,1.15,679.468,1,679.468,-11.69,-3.18
679.477,-7.85,679.477,-14,679.477,-12.69,-11.51333333
679.487,-4.85,679.487,-3,679.487,0.31,-2.513333333
679.497,2.15,679.497,14,679.497,10.31,8.82
679.506,3.15,679.506,2,679.506,-2.69,0.82
679.516,-5.85,679.516,-6,679.516,-11.69,-7.846666667
679.525,9.15,679.525,2,679.525,1.31,4.153333333
679.535,20.15,679.535,13,679.535,14.31,15.82
679.544,5.15,679.544,20,679.544,0.31,8.486666667
679.554,5.15,679.554,-8,679.554,-9.69,-4.18
679.564,12.15,679.564,-3,679.564,3.31,4.153333333
679.573,11.15,679.573,11,679.573,5.31,9.153333333
679.583,4.15,679.583,-9,679.583,3.31,-0.5133333333
679.592,5.15,679.592,2,679.592,2.31,3.153333333
679.602,20.15,679.602,18,679.602,8.31,15.48666667
679.611,30.15,679.611,17,679.611,14.31,20.48666667
679.621,-3.85,679.621,5,679.621,-0.69,0.1533333333
679.63,-8.85,679.63,-6,679.63,-16.69,-10.51333333
679.64,8.15,679.64,-2,679.64,-4.69,0.4866666667
679.649,15.15,679.649,10,679.649,17.31,14.15333333
679.659,27.15,679.659,10,679.659,15.31,17.48666667
679.669,2.15,679.669,6,679.669,1.31,3.153333333
679.678,10.15,679.678,13,679.678,-1.69,7.153333333
679.688,23.15,679.688,14,679.688,16.31,17.82
679.697,22.15,679.697,22,679.697,30.31,24.82
679.707,28.15,679.707,15,679.707,25.31,22.82
679.716,6.15,679.716,6,679.716,10.31,7.486666667
679.726,22.15,679.726,14,679.726,25.31,20.48666667
679.735,7.15,679.735,15,679.735,16.31,12.82
679.745,-1.85,679.745,10,679.745,-7.69,0.1533333333
679.754,-1.85,679.754,-9,679.754,-15.69,-8.846666667
679.764,20.15,679.764,9,679.764,-1.69,9.153333333
679.773,7.15,679.773,17,679.773,11.31,11.82
679.783,-0.85,679.783,16,679.783,1.31,5.486666667
679.792,8.15,679.792,16,679.792,4.31,9.486666667
679.802,24.15,679.802,10,679.802,12.31,15.48666667
679.811,9.15,679.811,1,679.811,7.31,5.82
679.821,6.15,679.821,-4,679.821,4.31,2.153333333
679.83,-0.85,679.83,3,679.83,8.31,3.486666667
679.84,5.15,679.84,17,679.84,3.31,8.486666667
679.849,7.15,679.849,7,679.849,9.31,7.82
679.859,8.15,679.859,10,679.859,1.31,6.486666667
679.868,-5.85,679.868,9,679.868,-1.69,0.4866666667
679.877,-7.85,679.877,15,679.877,-3.69,1.153333333
679.887,3.15,679.887,22,679.887,4.31,9.82
679.896,-4.85,679.896,16,679.896,7.31,6.153333333
679.906,-9.85,679.906,-13,679.906,-6.69,-9.846666667
679.915,10.15,679.915,1,679.915,4.31,5.153333333
679.925,7.15,679.925,13,679.925,-9.69,3.486666667
679.934,14.15,679.934,3,679.934,-12.69,1.486666667
679.944,13.15,679.944,14,679.944,28.31,18.48666667
679.953,23.15,679.953,18,679.953,18.31,19.82
679.963,16.15,679.963,9,679.963,4.31,9.82
679.972,6.15,679.972,0,679.972,3.31,3.153333333
679.982,-2.85,679.982,-9,679.982,6.31,-1.846666667
679.991,-16.85,679.991,2,679.991,-4.69,-6.513333333
680,-7.85,680,2,680,1.31,-1.513333333
680.01,-11.85,680.01,4,680.01,-4.69,-4.18
680.019,-4.85,680.019,7,680.019,2.31,1.486666667
680.029,2.15,680.029,-10,680.029,6.31,-0.5133333333
680.038,25.15,680.038,16,680.038,15.31,18.82
680.048,11.15,680.048,12,680.048,-1.69,7.153333333
680.057,-3.85,680.057,0,680.057,-9.69,-4.513333333
680.066,-8.85,680.066,1,680.066,0.31,-2.513333333
680.076,-3.85,680.076,-20,680.076,-15.69,-13.18
680.085,-3.85,680.085,4,680.085,-18.69,-6.18
680.095,4.15,680.095,8,680.095,-8.69,1.153333333
680.104,-17.85,680.104,-3,680.104,4.31,-5.513333333
680.114,-2.85,680.114,-8,680.114,5.31,-1.846666667
680.123,6.15,680.123,-6,680.123,9.31,3.153333333
680.132,15.15,680.132,9,680.132,17.31,13.82
680.142,22.15,680.142,15,680.142,21.31,19.48666667
680.151,15.15,680.151,24,680.151,11.31,16.82
680.161,1.15,680.161,-3,680.161,5.31,1.153333333
680.17,12.15,680.17,11,680.17,1.31,8.153333333
680.179,21.15,680.179,25,680.179,24.31,23.48666667
680.189,16.15,680.189,8,680.189,18.31,14.15333333
680.198,-4.85,680.198,-9,680.198,-6.69,-6.846666667
680.208,-4.85,680.208,16,680.208,2.31,4.486666667
680.217,-2.85,680.217,-2,680.217,-0.69,-1.846666667
