HD spec 1 wave,HD spec 1 intensity,HD spec 2 wave,HD spec 2 intensity,HD spec 3 wave,HD spec 3 intensity,HD average intensity
675.965,13.23,675.965,13.23,675.965,8.85,11.77
675.976,29.23,675.976,29.23,675.976,6.85,21.77
675.986,31.23,675.986,31.23,675.986,11.85,24.77
675.997,2.23,675.997,2.23,675.997,16.85,7.103333333
676.007,-1.77,676.007,-1.77,676.007,15.85,4.103333333
676.018,15.23,676.018,15.23,676.018,12.85,14.43666667
676.028,8.23,676.028,8.23,676.028,15.85,10.77
676.038,22.23,676.038,22.23,676.038,12.85,19.10333333
676.049,15.23,676.049,15.23,676.049,3.85,11.43666667
676.059,9.23,676.059,9.23,676.059,1.85,6.77
676.07,11.23,676.07,11.23,676.07,12.85,11.77
676.08,28.23,676.08,28.23,676.08,28.85,28.43666667
676.09,13.23,676.09,13.23,676.09,23.85,16.77
676.101,3.23,676.101,3.23,676.101,-2.15,1.436666667
676.111,6.23,676.111,6.23,676.111,20.85,11.10333333
676.122,17.23,676.122,17.23,676.122,24.85,19.77
676.132,21.23,676.132,21.23,676.132,5.85,16.10333333
676.142,18.23,676.142,18.23,676.142,10.85,15.77
676.153,6.23,676.153,6.23,676.153,1.85,4.77
676.163,4.23,676.163,4.23,676.163,-6.15,0.77
676.174,5.23,676.174,5.23,676.174,-14.15,-1.23
676.184,1.23,676.184,1.23,676.184,-7.15,-1.563333333
676.194,5.23,676.194,5.23,676.194,10.85,7.103333333
676.205,1.23,676.205,1.23,676.205,1.85,1.436666667
676.215,10.23,676.215,10.23,676.215,-5.15,5.103333333
676.226,16.23,676.226,16.23,676.226,-8.15,8.103333333
676.236,22.23,676.236,22.23,676.236,28.85,24.43666667
676.246,25.23,676.246,25.23,676.246,19.85,23.43666667
676.257,6.23,676.257,6.23,676.257,-11.15,0.4366666667
676.267,-5.77,676.267,-5.77,676.267,-9.15,-6.896666667
676.277,4.23,676.277,4.23,676.277,-1.15,2.436666667
676.288,9.23,676.288,9.23,676.288,22.85,13.77
676.298,-0.77,676.298,-0.77,676.298,22.85,7.103333333
676.308,5.23,676.308,5.23,676.308,19.85,10.10333333
676.319,-9.77,676.319,-9.77,676.319,4.85,-4.896666667
676.329,17.23,676.329,17.23,676.329,8.85,14.43666667
676.34,13.23,676.34,13.23,676.34,14.85,13.77
676.35,12.23,676.35,12.23,676.35,29.85,18.10333333
676.36,-2.77,676.36,-2.77,676.36,12.85,2.436666667
676.371,-1.77,676.371,-1.77,676.371,-9.15,-4.23
676.381,-8.77,676.381,-8.77,676.381,-7.15,-8.23
676.391,0.23,676.391,0.23,676.391,-6.15,-1.896666667
676.402,15.23,676.402,15.23,676.402,13.85,14.77
676.412,22.23,676.412,22.23,676.412,18.85,21.10333333
676.422,12.23,676.422,12.23,676.422,10.85,11.77
676.433,19.23,676.433,19.23,676.433,10.85,16.43666667
676.443,21.23,676.443,21.23,676.443,3.85,15.43666667
676.453,17.23,676.453,17.23,676.453,2.85,12.43666667
676.464,-0.77,676.464,-0.77,676.464,6.85,1.77
676.474,21.23,676.474,21.23,676.474,6.85,16.43666667
676.484,24.23,676.484,24.23,676.484,12.85,20.43666667
676.494,10.23,676.494,10.23,676.494,8.85,9.77
676.505,19.23,676.505,19.23,676.505,14.85,17.77
676.515,11.23,676.515,11.23,676.515,3.85,8.77
676.525,22.23,676.525,22.23,676.525,20.85,21.77
676.536,7.23,676.536,7.23,676.536,12.85,9.103333333
676.546,30.23,676.546,30.23,676.546,10.85,23.77
676.556,22.23,676.556,22.23,676.556,21.85,22.10333333
676.567,-3.77,676.567,-3.77,676.567,-5.15,-4.23
676.577,9.23,676.577,9.23,676.577,12.85,10.43666667
676.587,18.23,676.587,18.23,676.587,11.85,16.10333333
676.597,16.23,676.597,16.23,676.597,-5.15,9.103333333
676.608,17.23,676.608,17.23,676.608,5.85,13.43666667
676.618,2.23,676.618,2.23,676.618,10.85,5.103333333
676.628,9.23,676.628,9.23,676.628,0.85,6.436666667
676.639,-1.77,676.639,-1.77,676.639,-18.15,-7.23
676.649,1.23,676.649,1.23,676.649,4.85,2.436666667
676.659,-4.77,676.659,-4.77,676.659,6.85,-0.8966666667
676.669,-6.77,676.669,-6.77,676.669,-4.15,-5.896666667
676.68,4.23,676.68,4.23,676.68,4.85,4.436666667
676.69,10.23,676.69,10.23,676.69,13.85,11.43666667
676.7,16.23,676.7,16.23,676.7,17.85,16.77
676.71,8.23,676.71,8.23,676.71,11.85,9.436666667
676.721,21.23,676.721,21.23,676.721,24.85,22.43666667
676.731,9.23,676.731,9.23,676.731,18.85,12.43666667
676.741,13.23,676.741,13.23,676.741,11.85,12.77
676.751,17.23,676.751,17.23,676.751,24.85,19.77
676.762,27.23,676.762,27.23,676.762,40.85,31.77
676.772,0.23,676.772,0.23,676.772,20.85,7.103333333
676.782,0.23,676.782,0.23,676.782,2.85,1.103333333
676.792,-3.77,676.792,-3.77,676.792,8.85,0.4366666667
676.803,8.23,676.803,8.23,676.803,16.85,11.10333333
676.813,-15.77,676.813,-15.77,676.813,-9.15,-13.56333333
676.823,-1.77,676.823,-1.77,676.823,-18.15,-7.23
676.833,23.23,676.833,23.23,676.833,9.85,18.77
676.844,30.23,676.844,30.23,676.844,31.85,30.77
676.854,0.23,676.854,0.23,676.854,1.85,0.77
676.864,13.23,676.864,13.23,676.864,4.85,10.43666667
676.874,11.23,676.874,11.23,676.874,11.85,11.43666667
676.885,23.23,676.885,23.23,676.885,19.85,22.10333333
676.895,15.23,676.895,15.23,676.895,19.85,16.77
676.905,-9.77,676.905,-9.77,676.905,-17.15,-12.23
676.915,5.23,676.915,5.23,676.915,-7.15,1.103333333
676.925,11.23,676.925,11.23,676.925,3.85,8.77
676.936,19.23,676.936,19.23,676.936,9.85,16.10333333
676.946,9.23,676.946,9.23,676.946,0.85,6.436666667
676.956,9.23,676.956,9.23,676.956,-13.15,1.77
676.966,1.23,676.966,1.23,676.966,-3.15,-0.23
676.976,-1.77,676.976,-1.77,676.976,8.85,1.77
676.987,-6.77,676.987,-6.77,676.987,0.85,-4.23
676.997,3.23,676.997,3.23,676.997,0.85,2.436666667
677.007,13.23,677.007,13.23,677.007,2.85,9.77
677.017,28.23,677.017,28.23,677.017,19.85,25.43666667
677.027,29.23,677.027,29.23,677.027,20.85,26.43666667
677.038,25.23,677.038,25.23,677.038,20.85,23.77
677.048,10.23,677.048,10.23,677.048,5.85,8.77
677.058,3.23,677.058,3.23,677.058,9.85,5.436666667
677.068,14.23,677.068,14.23,677.068,19.85,16.10333333
677.078,13.23,677.078,13.23,677.078,15.85,14.10333333
677.088,15.23,677.088,15.23,677.088,14.85,15.10333333
677.099,3.23,677.099,3.23,677.099,-16.15,-3.23
677.109,-1.77,677.109,-1.77,677.109,-7.15,-3.563333333
677.119,-6.77,677.119,-6.77,677.119,9.85,-1.23
677.129,24.23,677.129,24.23,677.129,8.85,19.10333333
677.139,11.23,677.139,11.23,677.139,12.85,11.77
677.149,3.23,677.149,3.23,677.149,6.85,4.436666667
677.16,1.23,677.16,1.23,677.16,-0.15,0.77
677.17,1.23,677.17,1.23,677.17,8.85,3.77
677.18,7.23,677.18,7.23,677.18,8.85,7.77
677.19,13.23,677.19,13.23,677.19,27.85,18.10333333
677.2,-0.77,677.2,-0.77,677.2,-2.15,-1.23
677.21,-0.77,677.21,-0.77,677.21,-0.15,-0.5633333333
677.22,4.23,677.22,4.23,677.22,16.85,8.436666667
677.231,0.23,677.231,0.23,677.231,12.85,4.436666667
677.241,4.23,677.241,4.23,677.241,9.85,6.103333333
677.251,8.23,677.251,8.23,677.251,16.85,11.10333333
677.261,27.23,677.261,27.23,677.261,15.85,23.43666667
677.271,7.23,677.271,7.23,677.271,0.85,5.103333333
677.281,4.23,677.281,4.23,677.281,-4.15,1.436666667
677.291,10.23,677.291,10.23,677.291,-1.15,6.436666667
677.301,17.23,677.301,17.23,677.301,14.85,16.43666667
677.312,14.23,677.312,14.23,677.312,14.85,14.43666667
677.322,38.23,677.322,38.23,677.322,38.85,38.43666667
677.332,14.23,677.332,14.23,677.332,2.85,10.43666667
677.342,8.23,677.342,8.23,677.342,1.85,6.103333333
677.352,11.23,677.352,11.23,677.352,17.85,13.43666667
677.362,32.23,677.362,32.23,677.362,24.85,29.77
677.372,26.23,677.372,26.23,677.372,22.85,25.10333333
677.382,18.23,677.382,18.23,677.382,12.85,16.43666667
677.392,10.23,677.392,10.23,677.392,12.85,11.10333333
677.402,12.23,677.402,12.23,677.402,1.85,8.77
677.413,-2.77,677.413,-2.77,677.413,-13.15,-6.23
677.423,-0.77,677.423,-0.77,677.423,7.85,2.103333333
677.433,-1.77,677.433,-1.77,677.433,19.85,5.436666667
677.443,20.23,677.443,20.23,677.443,23.85,21.43666667
677.453,29.23,677.453,29.23,677.453,19.85,26.10333333
677.463,5.23,677.463,5.23,677.463,-3.15,2.436666667
677.473,0.23,677.473,0.23,677.473,-9.15,-2.896666667
677.483,4.23,677.483,4.23,677.483,-7.15,0.4366666667
677.493,12.23,677.493,12.23,677.493,5.85,10.10333333
677.503,-1.77,677.503,-1.77,677.503,11.85,2.77
677.513,-5.77,677.513,-5.77,677.513,12.85,0.4366666667
677.523,-0.77,677.523,-0.77,677.523,2.85,0.4366666667
677.533,9.23,677.533,9.23,677.533,16.85,11.77
677.544,6.23,677.544,6.23,677.544,13.85,8.77
677.554,0.23,677.554,0.23,677.554,-4.15,-1.23
677.564,14.23,677.564,14.23,677.564,9.85,12.77
677.574,31.23,677.574,31.23,677.574,19.85,27.43666667
677.584,9.23,677.584,9.23,677.584,11.85,10.10333333
677.594,0.23,677.594,0.23,677.594,-2.15,-0.5633333333
677.604,13.23,677.604,13.23,677.604,-1.15,8.436666667
677.614,11.23,677.614,11.23,677.614,-2.15,6.77
677.624,12.23,677.624,12.23,677.624,5.85,10.10333333
677.634,3.23,677.634,3.23,677.634,8.85,5.103333333
677.644,13.23,677.644,13.23,677.644,18.85,15.10333333
677.654,13.23,677.654,13.23,677.654,21.85,16.10333333
677.664,-0.77,677.664,-0.77,677.664,17.85,5.436666667
677.674,-0.77,677.674,-0.77,677.674,-1.15,-0.8966666667
677.684,5.23,677.684,5.23,677.684,-2.15,2.77
677.694,21.23,677.694,21.23,677.694,10.85,17.77
677.704,27.23,677.704,27.23,677.704,7.85,20.77
677.714,11.23,677.714,11.23,677.714,8.85,10.43666667
677.724,-10.77,677.724,-10.77,677.724,3.85,-5.896666667
677.734,8.23,677.734,8.23,677.734,3.85,6.77
677.744,-0.77,677.744,-0.77,677.744,-5.15,-2.23
677.754,-10.77,677.754,-10.77,677.754,-3.15,-8.23
677.764,7.23,677.764,7.23,677.764,9.85,8.103333333
677.774,15.23,677.774,15.23,677.774,0.85,10.43666667
677.784,17.23,677.784,17.23,677.784,8.85,14.43666667
677.794,0.23,677.794,0.23,677.794,7.85,2.77
677.804,7.23,677.804,7.23,677.804,21.85,12.10333333
677.814,11.23,677.814,11.23,677.814,15.85,12.77
677.824,-5.77,677.824,-5.77,677.824,5.85,-1.896666667
677.834,4.23,677.834,4.23,677.834,-3.15,1.77
677.844,6.23,677.844,6.23,677.844,-6.15,2.103333333
677.854,11.23,677.854,11.23,677.854,14.85,12.43666667
677.864,20.23,677.864,20.23,677.864,19.85,20.10333333
677.874,12.23,677.874,12.23,677.874,-7.15,5.77
677.884,3.23,677.884,3.23,677.884,-18.15,-3.896666667
677.894,17.23,677.894,17.23,677.894,13.85,16.10333333
677.904,8.23,677.904,8.23,677.904,19.85,12.10333333
677.914,17.23,677.914,17.23,677.914,10.85,15.10333333
677.924,21.23,677.924,21.23,677.924,-3.15,13.10333333
677.934,41.23,677.934,41.23,677.934,12.85,31.77
677.944,21.23,677.944,21.23,677.944,7.85,16.77
677.954,4.23,677.954,4.23,677.954,-5.15,1.103333333
677.964,4.23,677.964,4.23,677.964,-3.15,1.77
677.974,14.23,677.974,14.23,677.974,-0.15,9.436666667
677.984,10.23,677.984,10.23,677.984,0.85,7.103333333
677.994,16.23,677.994,16.23,677.994,8.85,13.77
678.004,18.23,678.004,18.23,678.004,29.85,22.10333333
678.014,2.23,678.014,2.23,678.014,-3.15,0.4366666667
678.024,11.23,678.024,11.23,678.024,-4.15,6.103333333
678.033,17.23,678.033,17.23,678.033,8.85,14.43666667
678.043,9.23,678.043,9.23,678.043,7.85,8.77
678.053,8.23,678.053,8.23,678.053,13.85,10.10333333
678.063,1.23,678.063,1.23,678.063,1.85,1.436666667
678.073,29.23,678.073,29.23,678.073,6.85,21.77
678.083,11.23,678.083,11.23,678.083,-4.15,6.103333333
678.093,13.23,678.093,13.23,678.093,17.85,14.77
678.103,5.23,678.103,5.23,678.103,17.85,9.436666667
678.113,4.23,678.113,4.23,678.113,-9.15,-0.23
678.123,8.23,678.123,8.23,678.123,5.85,7.436666667
678.133,12.23,678.133,12.23,678.133,4.85,9.77
678.143,12.23,678.143,12.23,678.143,-2.15,7.436666667
678.153,11.23,678.153,11.23,678.153,5.85,9.436666667
678.162,10.23,678.162,10.23,678.162,2.85,7.77
678.172,5.23,678.172,5.23,678.172,-0.15,3.436666667
678.182,13.23,678.182,13.23,678.182,2.85,9.77
678.192,8.23,678.192,8.23,678.192,10.85,9.103333333
678.202,0.23,678.202,0.23,678.202,0.85,0.4366666667
678.212,14.23,678.212,14.23,678.212,-3.15,8.436666667
678.222,31.23,678.222,31.23,678.222,10.85,24.43666667
678.232,29.23,678.232,29.23,678.232,15.85,24.77
678.242,23.23,678.242,23.23,678.242,8.85,18.43666667
678.252,22.23,678.252,22.23,678.252,10.85,18.43666667
678.261,29.23,678.261,29.23,678.261,19.85,26.10333333
678.271,23.23,678.271,23.23,678.271,22.85,23.10333333
678.281,12.23,678.281,12.23,678.281,5.85,10.10333333
678.291,13.23,678.291,13.23,678.291,4.85,10.43666667
678.301,8.23,678.301,8.23,678.301,4.85,7.103333333
678.311,-2.77,678.311,-2.77,678.311,8.85,1.103333333
678.321,-6.77,678.321,-6.77,678.321,-1.15,-4.896666667
678.331,13.23,678.331,13.23,678.331,7.85,11.43666667
678.34,17.23,678.34,17.23,678.34,6.85,13.77
678.35,-0.77,678.35,-0.77,678.35,-11.15,-4.23
678.36,7.23,678.36,7.23,678.36,10.85,8.436666667
678.37,17.23,678.37,17.23,678.37,7.85,14.10333333
678.38,11.23,678.38,11.23,678.38,-7.15,5.103333333
678.39,-8.77,678.39,-8.77,678.39,-3.15,-6.896666667
678.4,1.23,678.4,1.23,678.4,-4.15,-0.5633333333
678.409,7.23,678.409,7.23,678.409,8.85,7.77
678.419,-3.77,678.419,-3.77,678.419,-0.15,-2.563333333
678.429,-10.77,678.429,-10.77,678.429,-2.15,-7.896666667
678.439,8.23,678.439,8.23,678.439,3.85,6.77
678.449,0.23,678.449,0.23,678.449,0.85,0.4366666667
678.459,17.23,678.459,17.23,678.459,5.85,13.43666667
678.468,26.23,678.468,26.23,678.468,11.85,21.43666667
678.478,12.23,678.478,12.23,678.478,3.85,9.436666667
678.488,3.23,678.488,3.23,678.488,13.85,6.77
678.498,15.23,678.498,15.23,678.498,21.85,17.43666667
678.508,23.23,678.508,23.23,678.508,20.85,22.43666667
678.518,4.23,678.518,4.23,678.518,18.85,9.103333333
678.527,20.23,678.527,20.23,678.527,21.85,20.77
678.537,35.23,678.537,35.23,678.537,11.85,27.43666667
678.547,24.23,678.547,24.23,678.547,2.85,17.10333333
678.557,-3.77,678.557,-3.77,678.557,-7.15,-4.896666667
678.567,-4.77,678.567,-4.77,678.567,-11.15,-6.896666667
678.576,-6.77,678.576,-6.77,678.576,-6.15,-6.563333333
678.586,11.23,678.586,11.23,678.586,-4.15,6.103333333
678.596,24.23,678.596,24.23,678.596,19.85,22.77
678.606,1.23,678.606,1.23,678.606,11.85,4.77
678.616,-5.77,678.616,-5.77,678.616,2.85,-2.896666667
678.625,13.23,678.625,13.23,678.625,8.85,11.77
678.635,23.23,678.635,23.23,678.635,6.85,17.77
678.645,10.23,678.645,10.23,678.645,8.85,9.77
678.655,11.23,678.655,11.23,678.655,13.85,12.10333333
678.665,23.23,678.665,23.23,678.665,19.85,22.10333333
678.674,13.23,678.674,13.23,678.674,5.85,10.77
678.684,9.23,678.684,9.23,678.684,2.85,7.103333333
678.694,6.23,678.694,6.23,678.694,9.85,7.436666667
678.704,-8.77,678.704,-8.77,678.704,15.85,-0.5633333333
678.713,1.23,678.713,1.23,678.713,13.85,5.436666667
678.723,13.23,678.723,13.23,678.723,5.85,10.77
678.733,7.23,678.733,7.23,678.733,11.85,8.77
678.743,4.23,678.743,4.23,678.743,18.85,9.103333333
678.752,0.23,678.752,0.23,678.752,-1.15,-0.23
678.762,3.23,678.762,3.23,678.762,3.85,3.436666667
678.772,14.23,678.772,14.23,678.772,11.85,13.43666667
678.782,21.23,678.782,21.23,678.782,7.85,16.77
678.791,12.23,678.791,12.23,678.791,-6.15,6.103333333
678.801,-2.77,678.801,-2.77,678.801,14.85,3.103333333
678.811,11.23,678.811,11.23,678.811,-3.15,6.436666667
678.821,12.23,678.821,12.23,678.821,-2.15,7.436666667
678.83,20.23,678.83,20.23,678.83,4.85,15.10333333
678.84,11.23,678.84,11.23,678.84,-3.15,6.436666667
678.85,7.23,678.85,7.23,678.85,-3.15,3.77
678.86,10.23,678.86,10.23,678.86,12.85,11.10333333
678.869,12.23,678.869,12.23,678.869,17.85,14.10333333
678.879,19.23,678.879,19.23,678.879,17.85,18.77
678.889,8.23,678.889,8.23,678.889,10.85,9.103333333
678.899,6.23,678.899,6.23,678.899,9.85,7.436666667
678.908,19.23,678.908,19.23,678.908,9.85,16.10333333
678.918,16.23,678.918,16.23,678.918,-4.15,9.436666667
678.928,7.23,678.928,7.23,678.928,7.85,7.436666667
678.937,0.23,678.937,0.23,678.937,-4.15,-1.23
678.947,12.23,678.947,12.23,678.947,-5.15,6.436666667
678.957,14.23,678.957,14.23,678.957,4.85,11.10333333
678.967,16.23,678.967,16.23,678.967,4.85,12.43666667
678.976,5.23,678.976,5.23,678.976,7.85,6.103333333
678.986,11.23,678.986,11.23,678.986,13.85,12.10333333
678.996,9.23,678.996,9.23,678.996,-3.15,5.103333333
679.005,0.23,679.005,0.23,679.005,-3.15,-0.8966666667
679.015,-6.77,679.015,-6.77,679.015,1.85,-3.896666667
679.025,3.23,679.025,3.23,679.025,2.85,3.103333333
679.034,7.23,679.034,7.23,679.034,9.85,8.103333333
679.044,8.23,679.044,8.23,679.044,16.85,11.10333333
679.054,12.23,679.054,12.23,679.054,10.85,11.77
679.063,-2.77,679.063,-2.77,679.063,-11.15,-5.563333333
679.073,2.23,679.073,2.23,679.073,5.85,3.436666667
679.083,19.23,679.083,19.23,679.083,-8.15,10.10333333
679.093,24.23,679.093,24.23,679.093,-5.15,14.43666667
679.102,37.23,679.102,37.23,679.102,0.85,25.10333333
679.112,11.23,679.112,11.23,679.112,-12.15,3.436666667
679.122,4.23,679.122,4.23,679.122,-13.15,-1.563333333
679.131,14.23,679.131,14.23,679.131,1.85,10.10333333
679.141,5.23,679.141,5.23,679.141,-0.15,3.436666667
679.151,16.23,679.151,16.23,679.151,11.85,14.77
679.16,3.23,679.16,3.23,679.16,7.85,4.77
679.17,1.23,679.17,1.23,679.17,-9.15,-2.23
679.179,14.23,679.179,14.23,679.179,4.85,11.10333333
679.189,13.23,679.189,13.23,679.189,-0.15,8.77
679.199,-4.77,679.199,-4.77,679.199,-13.15,-7.563333333
679.208,20.23,679.208,20.23,679.208,-2.15,12.77
679.218,24.23,679.218,24.23,679.218,16.85,21.77
679.228,7.23,679.228,7.23,679.228,23.85,12.77
679.237,16.23,679.237,16.23,679.237,24.85,19.10333333
679.247,28.23,679.247,28.23,679.247,24.85,27.10333333
679.257,5.23,679.257,5.23,679.257,11.85,7.436666667
679.266,6.23,679.266,6.23,679.266,4.85,5.77
679.276,8.23,679.276,8.23,679.276,11.85,9.436666667
679.285,1.23,679.285,1.23,679.285,2.85,1.77
679.295,9.23,679.295,9.23,679.295,8.85,9.103333333
679.305,7.23,679.305,7.23,679.305,5.85,6.77
679.314,7.23,679.314,7.23,679.314,-6.15,2.77
679.324,8.23,679.324,8.23,679.324,-5.15,3.77
679.334,0.23,679.334,0.23,679.334,-6.15,-1.896666667
679.343,22.23,679.343,22.23,679.343,6.85,17.10333333
679.353,27.23,679.353,27.23,679.353,0.85,18.43666667
679.362,13.23,679.362,13.23,679.362,16.85,14.43666667
679.372,19.23,679.372,19.23,679.372,10.85,16.43666667
679.382,21.23,679.382,21.23,679.382,30.85,24.43666667
679.391,5.23,679.391,5.23,679.391,9.85,6.77
679.401,28.23,679.401,28.23,679.401,29.85,28.77
679.41,13.23,679.41,13.23,679.41,19.85,15.43666667
679.42,2.23,679.42,2.23,679.42,6.85,3.77
679.43,5.23,679.43,5.23,679.43,-8.15,0.77
679.439,4.23,679.439,4.23,679.439,-16.15,-2.563333333
679.449,19.23,679.449,19.23,679.449,11.85,16.77
679.458,28.23,679.458,28.23,679.458,25.85,27.43666667
679.468,19.23,679.468,19.23,679.468,14.85,17.77
679.477,-8.77,679.477,-8.77,679.477,12.85,-1.563333333
679.487,5.23,679.487,5.23,679.487,-4.15,2.103333333
679.497,26.23,679.497,26.23,679.497,4.85,19.10333333
679.506,12.23,679.506,12.23,679.506,5.85,10.10333333
679.516,19.23,679.516,19.23,679.516,-1.15,12.43666667
679.525,16.23,679.525,16.23,679.525,-11.15,7.103333333
679.535,31.23,679.535,31.23,679.535,5.85,22.77
679.544,-1.77,679.544,-1.77,679.544,7.85,1.436666667
679.554,3.23,679.554,3.23,679.554,10.85,5.77
679.564,24.23,679.564,24.23,679.564,13.85,20.77
679.573,17.23,679.573,17.23,679.573,13.85,16.10333333
679.583,1.23,679.583,1.23,679.583,2.85,1.77
679.592,6.23,679.592,6.23,679.592,-1.15,3.77
679.602,20.23,679.602,20.23,679.602,18.85,19.77
679.611,7.23,679.611,7.23,679.611,11.85,8.77
679.621,3.23,679.621,3.23,679.621,1.85,2.77
679.63,-2.77,679.63,-2.77,679.63,-15.15,-6.896666667
679.64,3.23,679.64,3.23,679.64,6.85,4.436666667
679.649,12.23,679.649,12.23,679.649,23.85,16.10333333
679.659,13.23,679.659,13.23,679.659,14.85,13.77
679.669,15.23,679.669,15.23,679.669,4.85,11.77
679.678,10.23,679.678,10.23,679.678,11.85,10.77
679.688,23.23,679.688,23.23,679.688,8.85,18.43666667
679.697,22.23,679.697,22.23,679.697,18.85,21.10333333
679.707,39.23,679.707,39.23,679.707,34.85,37.77
679.716,29.23,679.716,29.23,679.716,8.85,22.43666667
679.726,27.23,679.726,27.23,679.726,24.85,26.43666667
679.735,9.23,679.735,9.23,679.735,8.85,9.103333333
679.745,5.23,679.745,5.23,679.745,-11.15,-0.23
679.754,12.23,679.754,12.23,679.754,-8.15,5.436666667
679.764,20.23,679.764,20.23,679.764,17.85,19.43666667
679.773,13.23,679.773,13.23,679.773,2.85,9.77
679.783,13.23,679.783,13.23,679.783,-12.15,4.77
679.792,10.23,679.792,10.23,679.792,11.85,10.77
679.802,22.23,679.802,22.23,679.802,16.85,20.43666667
679.811,11.23,679.811,11.23,679.811,-7.15,5.103333333
679.821,-0.77,679.821,-0.77,679.821,-1.15,-0.8966666667
679.83,18.23,679.83,18.23,679.83,17.85,18.10333333
679.84,20.23,679.84,20.23,679.84,10.85,17.10333333
679.849,10.23,679.849,10.23,679.849,12.85,11.10333333
679.859,2.23,679.859,2.23,679.859,7.85,4.103333333
679.868,5.23,679.868,5.23,679.868,4.85,5.103333333
679.877,5.23,679.877,5.23,679.877,8.85,6.436666667
679.887,-2.77,679.887,-2.77,679.887,7.85,0.77
679.896,0.23,679.896,0.23,679.896,-3.15,-0.8966666667
679.906,1.23,679.906,1.23,679.906,-4.15,-0.5633333333
679.915,7.23,679.915,7.23,679.915,-0.15,4.77
679.925,1.23,679.925,1.23,679.925,-1.15,0.4366666667
679.934,16.23,679.934,16.23,679.934,-3.15,9.77
679.944,31.23,679.944,31.23,679.944,23.85,28.77
679.953,19.23,679.953,19.23,679.953,23.85,20.77
679.963,16.23,679.963,16.23,679.963,22.85,18.43666667
679.972,12.23,679.972,12.23,679.972,6.85,10.43666667
679.982,0.23,679.982,0.23,679.982,0.85,0.4366666667
679.991,6.23,679.991,6.23,679.991,10.85,7.77
680,7.23,680,7.23,680,16.85,10.43666667
680.01,7.23,680.01,7.23,680.01,6.85,7.103333333
680.019,10.23,680.019,10.23,680.019,11.85,10.77
680.029,-0.77,680.029,-0.77,680.029,1.85,0.1033333333
680.038,29.23,680.038,29.23,680.038,15.85,24.77
680.048,-0.77,680.048,-0.77,680.048,-17.15,-6.23
680.057,-2.77,680.057,-2.77,680.057,-7.15,-4.23
680.066,29.23,680.066,29.23,680.066,19.85,26.10333333
680.076,9.23,680.076,9.23,680.076,5.85,8.103333333
680.085,-5.77,680.085,-5.77,680.085,-15.15,-8.896666667
680.095,16.23,680.095,16.23,680.095,-1.15,10.43666667
680.104,13.23,680.104,13.23,680.104,-7.15,6.436666667
680.114,7.23,680.114,7.23,680.114,-7.15,2.436666667
680.123,5.23,680.123,5.23,680.123,-1.15,3.103333333
680.132,7.23,680.132,7.23,680.132,13.85,9.436666667
680.142,17.23,680.142,17.23,680.142,23.85,19.43666667
680.151,11.23,680.151,11.23,680.151,12.85,11.77
680.161,-0.77,680.161,-0.77,680.161,-13.15,-4.896666667
680.17,11.23,680.17,11.23,680.17,-4.15,6.103333333
